,acc,loss,val_acc,val_loss
0,0.8885622661359676,0.36036101934554293,0.9733,0.42558051776886224
1,0.9632215392519483,0.124559468521529,0.9821,0.2865846139907868
2,0.9727919561731694,0.09160356804178973,0.9851,0.2374426898956348
3,0.9777692410794252,0.07510892766712503,0.9862,0.21961344280243375
4,0.9806857638888888,0.06457970316052182,0.9852,0.2386006448745773
5,0.9828375668130457,0.05662725464724761,0.9892,0.17020490093231805
6,0.9845336718332443,0.05078021529514416,0.9885,0.17899400468351653
7,0.98571953497616,0.04812258135334239,0.9886,0.18256215496063763
8,0.9867216729340484,0.0427778392436828,0.9896,0.16724803533554697
9,0.9881580705186507,0.03947566556711923,0.9908,0.14595615799427725
10,0.9884587118869029,0.03805383773872013,0.9917,0.1313258838653632
11,0.988809460181721,0.035787373247597704,0.9902,0.15459399732063214
12,0.9901289417105267,0.032571730217117394,0.9903,0.15304708880782786
13,0.9909974612188109,0.028271364057456495,0.9882,0.18892545585632928
14,0.9905966060929984,0.029195077100570573,0.9905,0.14982624282837534
15,0.9913816141101015,0.025546453599377527,0.9899,0.16112055973274966
16,0.9923503474078034,0.024432540402492833,0.9898,0.1623256012141761
17,0.9922167289900563,0.024011123689132448,0.9896,0.167692137482768
18,0.9924171565688912,0.024214389211812293,0.9897,0.164713664436346
19,0.9928180117265608,0.022346172082565927,0.9883,0.1870946498870899
20,0.993736638161411,0.019938226269753695,0.9912,0.13883446204666017
21,0.9933059561965812,0.020379312296085056,0.9895,0.16711584367752677
22,0.9930147059142271,0.019558192511838688,0.9866,0.2133012617111255
23,0.9940706841261358,0.017599839259452722,0.9896,0.16610112895966161
24,0.9943045163014431,0.016559044893717522,0.9891,0.17447530479431683
25,0.9941876001819323,0.01715555954491844,0.992,0.1277615827560496
26,0.9943045163014431,0.01598605994969648,0.9894,0.16799654979706394
27,0.994655264564404,0.016963156672017397,0.9894,0.16791591655256435
28,0.9951730358097274,0.01369772601655625,0.9908,0.14543390750885685
29,0.9946719668626403,0.015557064046239044,0.9876,0.19863603839874833
30,0.9953734633885623,0.01393677516227398,0.9886,0.18126780252457214
31,0.9954569748797435,0.013659376416569162,0.9859,0.2257368638992355
32,0.995991448423303,0.01306892573101561,0.989,0.1748256368279539
33,0.9955237840726884,0.013891734670008793,0.9886,0.1794814666986522
34,0.995774318546232,0.012913272824136039,0.9883,0.18803404140472907
35,0.9957075093214299,0.012981870674265547,0.9858,0.2273122023105665
36,0.9959580437949734,0.01286042022738858,0.9856,0.22874406661987615
37,0.9957409139497595,0.012917618744705844,0.9754,0.39576839752197446
38,0.9957409139497595,0.012987528303097401,0.9852,0.23753368530273802
39,0.996342196686264,0.011632132505870026,0.987,0.2076684438705488
40,0.9966094334580439,0.010004077923208135,0.9827,0.2755916942596468
41,0.9962920897915554,0.011515731281753459,0.9863,0.2192029989242601
42,0.9962586852269399,0.010643053437360833,0.9847,0.24457779026031876
43,0.9964925173385331,0.010401728237284231,0.9801,0.31860087798834136
44,0.9964610042735043,0.01126234086143832,0.9835,0.266001360893253
45,0.9964739305131576,0.01028240052014334,0.9563,0.7008855875015266
46,0.9963087920897915,0.011080485599608654,0.9847,0.24509922370911064
47,0.997110502405131,0.009066522188593027,0.9688,0.5011437452316299
48,0.9964109241452992,0.010671275446792349,0.9815,0.2923224399566683
49,0.9963235293798905,0.010901852292201687,0.9847,0.2454879292011299
50,0.9967948717948718,0.010820167915779975,0.9844,0.24996921138763847
51,0.9966911764387141,0.00922567554362055,0.9875,0.2009848171234184
52,0.9970603955104222,0.008926217007808032,0.9816,0.29500936411193324
53,0.9971940138963121,0.009369716119458325,0.9822,0.2827857007980378
54,0.9967764564722633,0.009065312601079371,0.9857,0.22771967029571932
55,0.9970603955104222,0.008833752009222186,0.9871,0.20792355136871793
56,0.9972107161945484,0.008611805881367207,0.9755,0.39287727985382354
57,0.9969434793909114,0.008739109606351301,0.9773,0.3658728033037882
58,0.9970603954785652,0.008514219130469689,0.9743,0.4130876310348531
59,0.9971439070016034,0.008435696381901486,0.9853,0.23494745349884505
60,0.9969768839873839,0.009094331521626985,0.978,0.35206792964935574
61,0.9975781667557456,0.00794838735651099,0.9746,0.4078163886010674
