,acc,loss,val_acc,val_loss
0,0.9080872528378432,0.2955227403447056,0.9801,0.3152367119789156
1,0.9708878941423813,0.0984351810412347,0.9844,0.24864065746069428
2,0.9784373329451606,0.07268274329773951,0.9879,0.19276298217773968
3,0.9835983431001578,0.05769161216193887,0.9888,0.17987264976502032
4,0.9847340994120791,0.05042533061398917,0.9878,0.19430285434723377
5,0.9868552912880812,0.04502346148696504,0.9898,0.16321984062195444
6,0.9883584980974854,0.03866370582185538,0.9906,0.14890861454010684
7,0.9898115980758952,0.03467572590795145,0.9908,0.14815008144379282
8,0.9905130945699601,0.030071536450881266,0.9899,0.16164394533286852
9,0.9905297969000535,0.03010038486475305,0.9914,0.13588317632675773
10,0.9925340726884019,0.024382034279357537,0.989,0.1744441684116486
11,0.9926676910424347,0.023777499409439268,0.9913,0.13816975936890305
12,0.9931186531266702,0.021056351091868018,0.992,0.12384982399941148
13,0.9938535542490646,0.01935791743729853,0.9918,0.1307397960662915
14,0.9940873864562291,0.01834236570650872,0.9919,0.1305566919326848
15,0.9946552645325469,0.01740107092331151,0.9908,0.1482868484497136
16,0.9952398449708153,0.014180054374588956,0.9904,0.15238399734497637
17,0.994655264564404,0.016150569084767682,0.9913,0.13606942579746903
18,0.9959079369321219,0.012440670159166776,0.9895,0.16873237991333612
19,0.995006012827365,0.014291839587970331,0.99,0.1596272392273004
20,0.9951563335114911,0.013761051209035709,0.9909,0.1444027740478576
21,0.9961083644790996,0.012483266621134565,0.9898,0.1631695315029816
22,0.9961250668410501,0.011253996624914085,0.987,0.20960454254150865
23,0.9966762426191317,0.010676517346739793,0.9908,0.14828659687042875
24,0.9964591127420606,0.010393080466468224,0.9901,0.15620644178391124
25,0.9968933724962028,0.008855914588242232,0.9863,0.2185641026854555
26,0.9962252805667533,0.010747871176472341,0.9901,0.15956927424674253
27,0.9969935863174773,0.009098911540083018,0.9905,0.15160982799530595
28,0.9967430518120767,0.009417956790461913,0.9896,0.16618010025010974
29,0.9974612506680919,0.007414189498328189,0.9859,0.22584540767670042
30,0.9969284188034188,0.008964387513165443,0.9895,0.16924012203217118
31,0.9972092246308046,0.008647428277158893,0.99,0.15993711462021476
32,0.9975781667557456,0.007122853857586093,0.9898,0.1623003560066278
33,0.9971439070016034,0.007613479132469083,0.9903,0.15240724773407602
34,0.9975781667876027,0.007057719176618207,0.9889,0.1769039515148601
35,0.9971287393162394,0.008335213158535483,0.9884,0.18581162533726223
36,0.9975267379679145,0.007412328992172344,0.9814,0.29939162273407294
37,0.9977618920363442,0.00652983297858278,0.9835,0.2647528135299719
38,0.9974612506362348,0.0069290683395539605,0.988,0.1934217533111618
39,0.9974125267094017,0.008459116037694647,0.9827,0.27802935543060575
40,0.9980113636044895,0.005961617510695366,0.9839,0.2577908796310463
41,0.998029128808124,0.00590219482630476,0.9859,0.22726526813507517
42,0.9981460448957776,0.005734684507410128,0.9842,0.2518792610049284
43,0.9977618920363442,0.007007815410797737,0.9847,0.2452886648178137
44,0.998046875,0.005505656679932331,0.9833,0.26917241764068967
45,0.9980949197542222,0.005996895167975022,0.9841,0.2535168578605089
46,0.9981961517904864,0.005839991039716359,0.9837,0.2616776403427168
47,0.9978119989310529,0.005737094622856203,0.9877,0.1982526941299495
48,0.9976616782469268,0.007164590459598221,0.9863,0.22082033481598445
49,0.9980792357028327,0.0059771766501962205,0.9881,0.19149082666637207
50,0.9982629609834314,0.005895214157705052,0.9885,0.18535853729248614
51,0.9982295563869589,0.0047936992333933726,0.973,0.4330339063644431
52,0.9981460448957776,0.00598530228809641,0.9863,0.22081803256274835
53,0.9984299839657937,0.0047097242448182735,0.9796,0.3255934488296545
54,0.9983965793693212,0.005434826899623218,0.9878,0.19589203395844018
55,0.9980792356709756,0.005729954421528425,0.9836,0.2624488234758408
56,0.9981293425975414,0.0060666673559792465,0.9822,0.28265888078193857
57,0.998379877071085,0.0044366929001714815,0.9763,0.38164578090235807
58,0.9982805822649573,0.005424766529116071,0.9829,0.27489070415497135
59,0.998596256684492,0.004341054803969692,0.9754,0.3929555294256676
60,0.9987473276322822,0.003867936538095415,0.9564,0.6974449258804334
61,0.9987807322287546,0.003789097989688662,0.9789,0.33826228275299347
62,0.9986304115446285,0.004391444042703325,0.9841,0.2554192773819017
63,0.9984132816675575,0.004826603645885622,0.9804,0.31479020328522056
64,0.9981126402993051,0.0062561593129397495,0.983,0.2717445760846173
65,0.9985301977552111,0.004503614458547854,0.9729,0.43542669355869473
66,0.998730625334046,0.00473383724206644,0.9773,0.36494339580536217
67,0.9983464725064696,0.005178360621894711,0.9822,0.28672664585113905
68,0.9986471138428648,0.003642645431083348,0.9835,0.26272130707688957
69,0.9984132816675575,0.005687791864514044,0.9858,0.22887707386017356
70,0.9987473276004251,0.003925922321410408,0.9864,0.2164484146118206
71,0.9985970069481561,0.004825990485936433,0.9844,0.2484562450408972
72,0.9984809027777778,0.005019804122829678,0.9801,0.31906823629141784
73,0.9986463903743316,0.004393402397003968,0.986,0.2243305406570482
74,0.9987139230358097,0.004231006772431896,0.9802,0.31430686893463555
75,0.9988141368252271,0.0033968169515410816,0.9828,0.27723136425018713
76,0.9982963655480467,0.004759366587824308,0.985,0.24177157917023123
77,0.9987479967948718,0.004436645741793606,0.9733,0.4258683652877824
