,acc,loss,val_acc,val_loss
0,0.11135422233900305,2.3027359338318965,0.1135,2.3016093070983885
1,0.1120891234673707,2.301430933746917,0.1135,2.3014039585113526
2,0.11228955104620555,2.3013476042235235,0.1135,2.3012651710510252
3,0.11248997862902253,2.301307213746055,0.1135,2.3009907108306886
4,0.11247327632680416,2.3013569317292175,0.1135,2.3010973182678223
5,0.11213923036606155,2.3013835618484473,0.1135,2.3010671295166016
6,0.11250668091133022,2.3013320294119723,0.1135,2.3011089782714844
7,0.11247327631883988,2.301313525148409,0.1135,2.30107878074646
8,0.11208912346338856,2.3012968787912502,0.1135,2.3010597465515135
9,0.11238976483164083,2.301295168574388,0.1135,2.3010289386749267
10,0.11254008551178483,2.3012456658178317,0.1135,2.301003778076172
11,0.11242316942811331,2.301321247310832,0.1135,2.3010835899353026
12,0.11235636023118623,2.3012093135470826,0.1135,2.301041940307617
13,0.11230625333647751,2.301326554194929,0.1135,2.301058570098877
14,0.11245657402458578,2.3011998907249285,0.1135,2.300995110321045
15,0.11208912345940643,2.301321126381259,0.1135,2.300991725540161
16,0.11287413148845599,2.301223866510111,0.1135,2.300971465301514
17,0.11175507750264596,2.3013320139931333,0.1135,2.3010624717712402
18,0.1123563602391505,2.3012530058224145,0.1135,2.301039601135254
19,0.11242316942413116,2.301273038972195,0.1135,2.301051050567627
