,acc,loss,val_acc,val_loss
0,0.7645811063920923,0.6520714745227146,0.9718,0.44300761481640094
1,0.9841996258685195,0.07434374017228797,0.9711,0.41299003813863183
2,0.9887927579153418,0.0543685503642362,0.9798,0.2887397345410291
3,0.9907636290435037,0.04677248838075642,0.9334,0.9483721940994263
4,0.9903794761840702,0.05252448774086867,0.9825,0.27062563672066065
5,0.9889764831959404,0.05776713784052796,0.9792,0.3203457022428542
6,0.9917323623730625,0.04647073144345648,0.98,0.3041853929804438
7,0.992266835884765,0.04397517812555611,0.9797,0.318353160405163
8,0.9900287279848234,0.055728731176104496,0.988,0.18084044898406101
9,0.9929349278142146,0.0414720289411105,0.9649,0.523064949798586
10,0.9934861036878675,0.037031997409609684,0.9727,0.41294416517024585
11,0.9931186531266702,0.039411396102367026,0.9766,0.35546430374384147
12,0.9945550507749866,0.029498611597454497,0.9826,0.25634283952713305
13,0.9908471405346848,0.05266210739964828,0.9822,0.23680509434240812
14,0.9939537680066249,0.03859258546847267,0.9873,0.20057681627274015
15,0.9915486370606068,0.04922416951184207,0.9855,0.22759876906862883
16,0.9896946819563844,0.0566416290740844,0.9846,0.21589286860451412
17,0.9933357829718842,0.0431788226666543,0.9854,0.2212040862202688
18,0.9940372795296633,0.037411539389626894,0.9874,0.18495506345632332
19,0.991064270443613,0.05448459495038151,0.9865,0.21340341701508042
